"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 11","Sex not reported","Number","223","units","0","v1281062810","13.3.14.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 12","Total, sex","Number","223","units","0","v1281062811","13.3.15.1","60","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 12","Male","Number","223","units","0","v1281062812","13.3.15.2","27","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 12","Female","Number","223","units","0","v1281062813","13.3.15.3","30","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade 12","Sex not reported","Number","223","units","0","v1281062814","13.3.15.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade not reported","Total, sex","Number","223","units","0","v1281062815","13.3.16.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade not reported","Male","Number","223","units","0","v1281062816","13.3.16.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade not reported","Female","Number","223","units","0","v1281062817","13.3.16.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Métis","Grade not reported","Sex not reported","Number","223","units","0","v1281062818","13.3.16.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Total, grade","Total, sex","Number","223","units","0","v1281062819","13.4.1.1","1284","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Total, grade","Male","Number","223","units","0","v1281062820","13.4.1.2","636","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Total, grade","Female","Number","223","units","0","v1281062821","13.4.1.3","648","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Total, grade","Sex not reported","Number","223","units","0","v1281062822","13.4.1.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062823","13.4.2.1","72","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Junior Kindergarten  ","Male","Number","223","units","0","v1281062824","13.4.2.2","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Junior Kindergarten  ","Female","Number","223","units","0","v1281062825","13.4.2.3","33","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062826","13.4.2.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Kindergarten","Total, sex","Number","223","units","0","v1281062827","13.4.3.1","96","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Kindergarten","Male","Number","223","units","0","v1281062828","13.4.3.2","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Kindergarten","Female","Number","223","units","0","v1281062829","13.4.3.3","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Kindergarten","Sex not reported","Number","223","units","0","v1281062830","13.4.3.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 1","Total, sex","Number","223","units","0","v1281062831","13.4.4.1","90","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 1","Male","Number","223","units","0","v1281062832","13.4.4.2","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 1","Female","Number","223","units","0","v1281062833","13.4.4.3","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 1","Sex not reported","Number","223","units","0","v1281062834","13.4.4.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 2","Total, sex","Number","223","units","0","v1281062835","13.4.5.1","105","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 2","Male","Number","223","units","0","v1281062836","13.4.5.2","54","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 2","Female","Number","223","units","0","v1281062837","13.4.5.3","51","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 2","Sex not reported","Number","223","units","0","v1281062838","13.4.5.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 3","Total, sex","Number","223","units","0","v1281062839","13.4.6.1","102","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 3","Male","Number","223","units","0","v1281062840","13.4.6.2","60","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 3","Female","Number","223","units","0","v1281062841","13.4.6.3","45","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 3","Sex not reported","Number","223","units","0","v1281062842","13.4.6.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 4","Total, sex","Number","223","units","0","v1281062843","13.4.7.1","99","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 4","Male","Number","223","units","0","v1281062844","13.4.7.2","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 4","Female","Number","223","units","0","v1281062845","13.4.7.3","51","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 4","Sex not reported","Number","223","units","0","v1281062846","13.4.7.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 5","Total, sex","Number","223","units","0","v1281062847","13.4.8.1","84","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 5","Male","Number","223","units","0","v1281062848","13.4.8.2","36","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 5","Female","Number","223","units","0","v1281062849","13.4.8.3","51","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 5","Sex not reported","Number","223","units","0","v1281062850","13.4.8.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 6","Total, sex","Number","223","units","0","v1281062851","13.4.9.1","87","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 6","Male","Number","223","units","0","v1281062852","13.4.9.2","42","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 6","Female","Number","223","units","0","v1281062853","13.4.9.3","45","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 6","Sex not reported","Number","223","units","0","v1281062854","13.4.9.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 7","Total, sex","Number","223","units","0","v1281062855","13.4.10.1","96","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 7","Male","Number","223","units","0","v1281062856","13.4.10.2","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 7","Female","Number","223","units","0","v1281062857","13.4.10.3","48","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 7","Sex not reported","Number","223","units","0","v1281062858","13.4.10.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 8","Total, sex","Number","223","units","0","v1281062859","13.4.11.1","81","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 8","Male","Number","223","units","0","v1281062860","13.4.11.2","45","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 8","Female","Number","223","units","0","v1281062861","13.4.11.3","36","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 8","Sex not reported","Number","223","units","0","v1281062862","13.4.11.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 9","Total, sex","Number","223","units","0","v1281062863","13.4.12.1","75","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 9","Male","Number","223","units","0","v1281062864","13.4.12.2","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 9","Female","Number","223","units","0","v1281062865","13.4.12.3","39","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 9","Sex not reported","Number","223","units","0","v1281062866","13.4.12.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 10","Total, sex","Number","223","units","0","v1281062867","13.4.13.1","165","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 10","Male","Number","223","units","0","v1281062868","13.4.13.2","69","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 10","Female","Number","223","units","0","v1281062869","13.4.13.3","96","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 10","Sex not reported","Number","223","units","0","v1281062870","13.4.13.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 11","Total, sex","Number","223","units","0","v1281062871","13.4.14.1","57","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 11","Male","Number","223","units","0","v1281062872","13.4.14.2","27","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 11","Female","Number","223","units","0","v1281062873","13.4.14.3","30","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 11","Sex not reported","Number","223","units","0","v1281062874","13.4.14.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 12","Total, sex","Number","223","units","0","v1281062875","13.4.15.1","69","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 12","Male","Number","223","units","0","v1281062876","13.4.15.2","33","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 12","Female","Number","223","units","0","v1281062877","13.4.15.3","36","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade 12","Sex not reported","Number","223","units","0","v1281062878","13.4.15.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade not reported","Total, sex","Number","223","units","0","v1281062879","13.4.16.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade not reported","Male","Number","223","units","0","v1281062880","13.4.16.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade not reported","Female","Number","223","units","0","v1281062881","13.4.16.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Inuit","Grade not reported","Sex not reported","Number","223","units","0","v1281062882","13.4.16.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Total, grade","Total, sex","Number","223","units","0","v1281062883","13.5.1.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Total, grade","Male","Number","223","units","0","v1281062884","13.5.1.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Total, grade","Female","Number","223","units","0","v1281062885","13.5.1.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Total, grade","Sex not reported","Number","223","units","0","v1281062886","13.5.1.4","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281062887","13.5.2.1","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Junior Kindergarten  ","Male","Number","223","units","0","v1281062888","13.5.2.2","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Junior Kindergarten  ","Female","Number","223","units","0","v1281062889","13.5.2.3","0","","","","0"
"2017/2018","Northwest Territories","2016A000261","Indigenous, group not reported","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281062890","13.5.2.4","0","","","","0"
